game_id,competition_id,season,date,home_club_id,away_club_id,home_club_goals,away_club_goals,stadium,attendance
2341224,ES1,2013,2013-11-09,3709,1531,1,1,Coliseum Alfonso Pérez,7000
2341238,ES1,2013,2013-11-03,3368,16795,0,1,Ciutat de València,10000
2341248,ES1,2013,2013-11-02,367,418,2,3,Campo de Fútbol de Vallecas,11052
2341250,ES1,2013,2013-11-02,3302,366,1,0,Power Horse Stadium,12000
2341249,ES1,2013,2013-11-02,681,331,5,0,Anoeta,25938
2341334,ES1,2013,2013-11-10,1050,13,1,1,La Cerámica,17100
2341157,ES1,2013,2013-10-31,150,3368,0,0,Estadio de La Cartuja,26661
2341140,ES1,2013,2013-11-03,3709,1049,0,1,Coliseum Alfonso Pérez,3000
2341146,ES1,2013,2013-10-31,621,1531,2,2,San Mamés,36000
2341147,ES1,2013,2013-10-31,16795,13,1,2,Nuevo Los Cármenes,16125
2341219,ES1,2013,2013-11-08,331,3302,0,1,El Sadar,16800
2341240,ES1,2013,2013-12-01,621,131,1,0,San Mamés,35950
2341131,ES1,2013,2013-10-30,331,367,3,1,El Sadar,11109
2341158,ES1,2013,2013-10-30,366,681,2,2,Nuevo José Zorrilla,15000
2341150,ES1,2013,2013-10-30,1049,3302,1,2,Mestalla,27000
2341148,ES1,2013,2013-10-29,940,131,0,3,Abanca Balaídos,26636
2341164,ES1,2013,2013-10-29,714,1084,0,0,RCDE Stadium,17500
2341163,ES1,2013,2013-10-28,3709,621,0,1,Coliseum Alfonso Pérez,6543
2341137,ES1,2013,2013-10-27,681,3302,3,0,Anoeta,24318
2341170,ES1,2013,2013-10-27,1050,1049,4,1,La Cerámica,22539
2341136,ES1,2013,2013-10-27,368,331,2,1,Ramón Sánchez-Pizjuán,30552
2341156,ES1,2013,2013-10-26,3368,714,3,0,Ciutat de València,13100
2341139,ES1,2013,2013-10-30,418,368,7,3,Santiago Bernabéu,66836
2341246,ES1,2013,2013-11-23,3302,418,0,5,Power Horse Stadium,13607
2341135,ES1,2013,2013-10-26,131,418,2,1,Spotify Camp Nou,98761
2341134,ES1,2013,2013-10-26,1084,940,0,5,La Rosaleda,19990
2341145,ES1,2013,2013-10-25,367,366,0,3,Campo de Fútbol de Vallecas,11593
2341169,ES1,2013,2013-10-21,621,1050,2,0,San Mamés,36000
2341144,ES1,2013,2013-10-21,940,3368,0,1,Abanca Balaídos,14636
2341160,ES1,2013,2013-10-26,1531,16795,0,1,Manuel Martínez Valero,24856
2341177,ES1,2013,2013-10-20,366,368,2,2,Nuevo José Zorrilla,13706
2341149,ES1,2013,2013-10-20,16795,3709,0,2,Nuevo Los Cármenes,13319
2341284,ES1,2013,2013-11-01,131,714,1,0,Spotify Camp Nou,79977
2341155,ES1,2013,2013-10-20,3302,367,0,1,Power Horse Stadium,9890
2341154,ES1,2013,2013-10-19,331,131,0,0,El Sadar,16123
2341159,ES1,2013,2013-10-19,1049,681,1,2,Mestalla,35000
2341153,ES1,2013,2013-10-19,418,1084,2,0,Santiago Bernabéu,78362
2341162,ES1,2013,2013-10-06,621,1049,1,1,San Mamés,36651
2341192,ES1,2013,2013-10-06,3709,150,3,1,Coliseum Alfonso Pérez,8000
2341193,ES1,2013,2013-10-06,13,940,2,1,Vicente Calderón,52000
2341175,ES1,2013,2013-10-05,131,366,4,1,Spotify Camp Nou,64659
2341174,ES1,2013,2013-10-05,3368,418,2,3,Ciutat de València,24102
2341151,ES1,2013,2013-10-20,150,1531,1,2,Estadio de La Cartuja,30750
2341168,ES1,2013,2013-10-05,1531,714,2,1,Manuel Martínez Valero,23607
2341186,ES1,2013,2013-10-04,1084,331,0,1,La Rosaleda,21538
2341161,ES1,2013,2013-10-27,13,150,5,0,Vicente Calderón,42000
2341185,ES1,2013,2013-10-04,1050,16795,3,0,La Cerámica,15000
2341203,ES1,2013,2013-09-30,16795,621,2,0,Nuevo Los Cármenes,12346
2341208,ES1,2013,2013-09-29,150,1050,1,0,Estadio de La Cartuja,29382
2341183,ES1,2013,2013-09-29,714,3709,0,2,RCDE Stadium,19489
2341172,ES1,2013,2013-09-29,940,1531,0,1,Abanca Balaídos,19678
2341173,ES1,2013,2013-09-29,331,3368,0,1,El Sadar,13488
2341165,ES1,2013,2013-09-28,418,13,0,1,Santiago Bernabéu,79845
2341167,ES1,2013,2013-09-28,681,368,1,1,Anoeta,25086
2341166,ES1,2013,2013-09-28,3302,131,0,2,Power Horse Stadium,11975
2341191,ES1,2013,2013-09-28,1049,367,1,0,Mestalla,35000
2341184,ES1,2013,2013-09-27,366,1084,2,2,Nuevo José Zorrilla,13060
2341180,ES1,2013,2013-09-26,1050,714,2,1,La Cerámica,16000
2341182,ES1,2013,2013-09-26,3709,940,2,0,Coliseum Alfonso Pérez,6000
2341189,ES1,2013,2013-09-25,1531,418,1,2,Manuel Martínez Valero,28754
2341190,ES1,2013,2013-09-25,368,367,4,1,Ramón Sánchez-Pizjuán,27943
2341179,ES1,2013,2013-09-25,16795,1049,0,1,Nuevo Los Cármenes,13060
2341195,ES1,2013,2013-09-24,1084,3302,2,0,La Rosaleda,20133
2341243,ES1,2013,2013-11-02,368,940,0,1,Ramón Sánchez-Pizjuán,32000
2341171,ES1,2013,2013-09-24,13,331,2,1,Vicente Calderón,30000
2341138,ES1,2013,2013-10-31,1050,3709,0,2,La Cerámica,15921
2341152,ES1,2013,2013-10-19,714,13,1,0,RCDE Stadium,26711
2341207,ES1,2013,2013-09-24,3368,366,1,1,Ciutat de València,12336
2341143,ES1,2013,2013-10-05,367,681,1,0,Campo de Fútbol de Vallecas,10120
2341181,ES1,2013,2013-09-22,1049,368,3,1,Mestalla,35000
2341087,ES1,2013,2013-09-22,940,1050,0,0,Abanca Balaídos,21130
2341086,ES1,2013,2013-09-22,150,16795,0,0,Estadio de La Cartuja,33556
2341082,ES1,2013,2013-09-21,366,13,0,2,Nuevo José Zorrilla,16900
2341176,ES1,2013,2013-10-06,368,3302,2,1,Ramón Sánchez-Pizjuán,31123
2341080,ES1,2013,2013-09-23,714,621,3,2,RCDE Stadium,17910
2341194,ES1,2013,2013-09-21,681,1084,0,0,Anoeta,25265
2341088,ES1,2013,2013-09-20,331,1531,2,1,El Sadar,13566
2341079,ES1,2013,2013-09-16,621,940,3,2,San Mamés,35686
2341202,ES1,2013,2013-09-24,131,681,4,1,Spotify Camp Nou,70066
2341071,ES1,2013,2013-09-15,150,1049,3,1,Estadio de La Cartuja,31412
2341102,ES1,2013,2013-09-15,1084,367,5,0,La Rosaleda,22317
2341091,ES1,2013,2013-09-16,1531,366,0,0,Manuel Martínez Valero,23570
2341098,ES1,2013,2013-09-15,16795,714,0,1,Nuevo Los Cármenes,13358
2341178,ES1,2013,2013-09-21,367,131,0,4,Campo de Fútbol de Vallecas,11740
2341085,ES1,2013,2013-09-14,131,368,3,2,Spotify Camp Nou,75756
2341081,ES1,2013,2013-09-22,418,3709,4,1,Santiago Bernabéu,70063
2341101,ES1,2013,2013-09-14,13,3302,4,2,Vicente Calderón,47500
2341100,ES1,2013,2013-09-14,3368,681,0,0,Ciutat de València,14122
2341305,ES1,2013,2013-11-04,1531,1050,0,1,Manuel Martínez Valero,20020
2341074,ES1,2013,2013-09-01,681,13,1,2,Anoeta,27064
2341067,ES1,2013,2013-09-01,1049,131,2,3,Mestalla,45000
2341065,ES1,2013,2013-09-01,418,621,3,1,Santiago Bernabéu,72231
2341053,ES1,2013,2013-08-31,331,1050,0,3,El Sadar,12474
2341076,ES1,2013,2013-08-31,366,3709,1,0,Nuevo José Zorrilla,12216
2341090,ES1,2013,2013-08-31,940,16795,1,1,Abanca Balaídos,20457
2341077,ES1,2013,2013-08-30,3302,1531,2,2,Power Horse Stadium,9781
2341066,ES1,2013,2013-08-30,367,3368,1,2,Campo de Fútbol de Vallecas,8890
2341129,ES1,2013,2013-08-26,16795,418,0,1,Nuevo Los Cármenes,16626
2341133,ES1,2013,2013-08-25,150,940,1,2,Estadio de La Cartuja,29643
2341188,ES1,2013,2013-09-26,621,150,2,1,San Mamés,36000
2341094,ES1,2013,2013-09-14,1050,418,2,2,La Cerámica,23852
2341078,ES1,2013,2013-09-01,368,1084,2,2,Ramón Sánchez-Pizjuán,29849
2341120,ES1,2013,2013-08-24,1050,366,2,1,La Cerámica,13000
2341116,ES1,2013,2013-08-24,714,1049,3,1,RCDE Stadium,18121
2341084,ES1,2013,2013-09-01,714,150,0,0,RCDE Stadium,23810
2341130,ES1,2013,2013-08-23,621,331,2,0,Anoeta,20000
2341061,ES1,2013,2013-08-23,3709,3302,2,2,Coliseum Alfonso Pérez,8000
2346412,ES1,2013,2013-08-19,3302,1050,2,3,Power Horse Stadium,10036
2346411,ES1,2013,2013-08-19,940,714,2,2,Abanca Balaídos,21672
2341002,ES1,2013,2013-08-19,367,1531,3,0,Campo de Fútbol de Vallecas,9000
2346407,ES1,2013,2013-08-18,368,13,1,3,Ramón Sánchez-Pizjuán,35000
2346406,ES1,2013,2013-08-18,418,150,2,1,Santiago Bernabéu,76870
2341073,ES1,2013,2013-08-25,13,367,5,0,Vicente Calderón,41815
2346404,ES1,2013,2013-08-18,131,3368,7,0,Spotify Camp Nou,73812
2341064,ES1,2013,2013-08-25,3368,368,0,0,Ciutat de València,12600
2341063,ES1,2013,2013-08-24,1531,681,1,1,Manuel Martínez Valero,23859
2346408,ES1,2013,2013-08-17,681,3709,2,0,Anoeta,24466
2346410,ES1,2013,2013-08-18,331,16795,1,2,El Sadar,13427
2346409,ES1,2013,2013-08-17,366,621,1,2,Nuevo José Zorrilla,15015
2341092,ES1,2013,2013-09-21,3302,3368,2,2,Power Horse Stadium,9646
2341099,ES1,2013,2013-09-15,3709,331,2,1,Coliseum Alfonso Pérez,7000
2346405,ES1,2013,2013-08-17,1049,1084,1,0,Mestalla,40000
2341075,ES1,2013,2013-08-25,1084,131,0,1,La Rosaleda,28513
2321359,L1,2013,2014-05-10,167,24,2,1,WWK ARENA,30660
2321356,L1,2013,2014-05-10,82,18,3,1,Volkswagen Arena,30000
2321355,L1,2013,2014-05-10,42,60,3,2,Heinz-von-Heiden-Arena,48600
2321353,L1,2013,2014-05-10,33,4,4,1,Veltins-Arena,61973
2321352,L1,2013,2014-05-10,27,79,1,0,Allianz Arena,71000
2321357,L1,2013,2014-05-10,533,23,3,1,PreZero Arena,30150
2321350,L1,2013,2014-05-03,23,167,0,1,EINTRACHT-Stadion,23325
2321351,L1,2013,2014-05-03,24,15,0,2,Commerzbank Arena,51000
2321354,L1,2013,2014-05-10,15,86,2,1,BayArena,30210
2321346,L1,2013,2014-05-03,86,44,2,0,Wohninvest-Weserstadion,42100
2321349,L1,2013,2014-05-03,41,27,1,4,Volksparkstadion,57000
2321343,L1,2013,2014-05-03,16,533,3,2,SIGNAL IDUNA PARK,80645
2321344,L1,2013,2014-05-03,18,39,3,1,Stadion im Borussia-Park,54010
2321341,L1,2013,2014-04-27,167,41,3,1,WWK ARENA,30660
2321336,L1,2013,2014-04-26,15,16,2,2,BayArena,30210
2321358,L1,2013,2014-05-10,39,41,3,2,Mewa Arena,34000
2321345,L1,2013,2014-05-03,79,82,1,2,Mercedes-Benz Arena,58000
2321339,L1,2013,2014-04-26,533,24,0,0,PreZero Arena,30150
2321340,L1,2013,2014-04-26,39,4,2,0,Mewa Arena,33507
2321334,L1,2013,2014-04-26,27,86,5,2,Allianz Arena,71000
2321326,L1,2013,2014-04-20,79,33,3,1,Mercedes-Benz Arena,60449
2321331,L1,2013,2014-04-19,41,82,1,3,Volksparkstadion,56279
2321347,L1,2013,2014-05-03,4,42,0,2,Max-Morlock-Stadion,46014
2321332,L1,2013,2014-04-19,23,27,0,2,EINTRACHT-Stadion,25540
2321338,L1,2013,2014-04-26,82,60,2,2,Volkswagen Arena,28255
2321328,L1,2013,2014-04-20,4,15,1,4,Max-Morlock-Stadion,40514
2321335,L1,2013,2014-04-27,33,18,0,1,Veltins-Arena,61973
2321329,L1,2013,2014-04-19,60,18,4,2,Dreisamstadion,24000
2321348,L1,2013,2014-05-03,60,33,0,2,Dreisamstadion,24000
2321319,L1,2013,2014-04-13,15,44,2,1,BayArena,29377
2321316,L1,2013,2014-04-12,27,16,0,3,Allianz Arena,71000
2321324,L1,2013,2014-04-12,39,86,3,0,Mewa Arena,33597
2321323,L1,2013,2014-04-12,60,23,2,0,Dreisamstadion,24000
2321321,L1,2013,2014-04-12,82,4,4,1,Volkswagen Arena,28431
2321333,L1,2013,2014-04-17,24,42,2,3,Commerzbank Arena,48100
2321320,L1,2013,2014-04-12,42,41,2,1,Heinz-von-Heiden-Arena,49000
2321317,L1,2013,2014-04-11,33,24,2,0,Veltins-Arena,61973
2321327,L1,2013,2014-04-19,86,533,3,1,Wohninvest-Weserstadion,40100
2321325,L1,2013,2014-04-19,16,39,4,2,SIGNAL IDUNA PARK,80500
2321313,L1,2013,2014-04-06,23,42,3,0,EINTRACHT-Stadion,23325
2321315,L1,2013,2014-04-06,44,533,1,1,Olympiastadion Berlin,43874
2321314,L1,2013,2014-04-05,24,39,2,0,Commerzbank Arena,50400
2321311,L1,2013,2014-04-05,167,27,1,0,WWK ARENA,30660
2321309,L1,2013,2014-04-05,86,33,1,1,Wohninvest-Weserstadion,42100
2321308,L1,2013,2014-04-05,79,60,2,0,Mercedes-Benz Arena,58500
2321330,L1,2013,2014-04-19,167,44,0,0,WWK ARENA,30059
2321312,L1,2013,2014-04-04,41,15,2,1,Volksparkstadion,49575
2321300,L1,2013,2014-03-30,18,41,3,1,Stadion im Borussia-Park,54010
2321305,L1,2013,2014-03-29,60,4,3,2,Dreisamstadion,24000
2321306,L1,2013,2014-03-29,39,167,3,0,Mewa Arena,30014
2321304,L1,2013,2014-03-29,82,24,2,1,Volkswagen Arena,29159
2321302,L1,2013,2014-03-29,79,16,2,3,Mercedes-Benz Arena,59500
2321318,L1,2013,2014-04-12,18,79,1,1,Stadion im Borussia-Park,53560
2321298,L1,2013,2014-03-29,27,533,3,3,Allianz Arena,71000
2321299,L1,2013,2014-03-28,33,44,2,0,Veltins-Arena,61550
2321297,L1,2013,2014-03-26,41,60,1,1,Volksparkstadion,44629
2321295,L1,2013,2014-03-26,24,18,1,0,Commerzbank Arena,48000
2321322,L1,2013,2014-04-13,533,167,2,0,PreZero Arena,26449
2321292,L1,2013,2014-03-26,533,42,3,1,PreZero Arena,21319
2321291,L1,2013,2014-03-26,4,79,2,0,Max-Morlock-Stadion,38188
2321307,L1,2013,2014-04-05,16,82,2,1,SIGNAL IDUNA PARK,80645
2321296,L1,2013,2014-03-25,44,27,1,3,Olympiastadion Berlin,76197
2321294,L1,2013,2014-03-25,23,39,3,1,EINTRACHT-Stadion,21880
2321290,L1,2013,2014-03-25,86,82,1,3,Wohninvest-Weserstadion,37270
2321342,L1,2013,2014-04-26,44,23,2,0,Olympiastadion Berlin,51953
2321282,L1,2013,2014-03-23,15,533,2,3,BayArena,28794
2321289,L1,2013,2014-03-25,16,33,0,0,SIGNAL IDUNA PARK,77600
2321281,L1,2013,2014-03-22,18,44,3,0,Stadion im Borussia-Park,53050
2321310,L1,2013,2014-04-05,4,18,0,2,Max-Morlock-Stadion,50000
2321287,L1,2013,2014-03-22,39,27,0,2,Mewa Arena,34000
2321288,L1,2013,2014-03-22,42,16,0,3,Heinz-von-Heiden-Arena,49000
2321285,L1,2013,2014-03-23,4,24,2,5,Max-Morlock-Stadion,40079
2321284,L1,2013,2014-03-22,82,167,1,1,Volkswagen Arena,25645
2321278,L1,2013,2014-03-16,24,60,1,4,Commerzbank Arena,45400
2321276,L1,2013,2014-03-16,41,4,2,1,Volksparkstadion,52183
2321272,L1,2013,2014-03-15,27,15,2,1,Allianz Arena,71000
2321279,L1,2013,2014-03-15,44,42,0,3,Olympiastadion Berlin,46727
2321293,L1,2013,2014-03-26,167,15,1,3,WWK ARENA,27114
2321277,L1,2013,2014-03-15,23,82,1,1,EINTRACHT-Stadion,23150
2321274,L1,2013,2014-03-15,533,39,2,4,PreZero Arena,24741
2321273,L1,2013,2014-03-15,86,79,1,1,Wohninvest-Weserstadion,41500
2321283,L1,2013,2014-03-22,79,41,1,0,Mercedes-Benz Arena,55000
2321269,L1,2013,2014-03-09,39,44,1,1,Mewa Arena,29760
2321268,L1,2013,2014-03-09,60,16,0,1,Dreisamstadion,24000
2321275,L1,2013,2014-03-14,167,33,1,2,WWK ARENA,30660
2321267,L1,2013,2014-03-08,4,86,0,2,Max-Morlock-Stadion,40608
2321270,L1,2013,2014-03-08,41,24,1,1,Volksparkstadion,51191
2321266,L1,2013,2014-03-08,82,27,1,6,Volkswagen Arena,30000
2321280,L1,2013,2014-03-22,33,23,3,1,Veltins-Arena,61973
2321301,L1,2013,2014-03-29,15,23,1,1,BayArena,30210
2321264,L1,2013,2014-03-08,79,23,2,2,Mercedes-Benz Arena,59000
2321262,L1,2013,2014-03-08,33,533,4,0,Veltins-Arena,60604
2321263,L1,2013,2014-03-08,18,167,1,2,Stadion im Borussia-Park,49622
2321254,L1,2013,2014-03-01,27,33,5,1,Allianz Arena,71000
2321271,L1,2013,2014-03-15,16,18,1,2,SIGNAL IDUNA PARK,80645
2321265,L1,2013,2014-03-08,42,15,1,1,Heinz-von-Heiden-Arena,46600
2321260,L1,2013,2014-03-02,24,79,2,1,Commerzbank Arena,43200
2321259,L1,2013,2014-03-01,23,18,1,1,EINTRACHT-Stadion,23200
2321255,L1,2013,2014-03-01,15,39,0,1,BayArena,25503
2321286,L1,2013,2014-03-21,60,86,3,1,Dreisamstadion,24000
2321258,L1,2013,2014-03-01,167,42,1,1,WWK ARENA,28311
2321261,L1,2013,2014-02-28,44,60,0,0,Olympiastadion Berlin,37920
2321248,L1,2013,2014-02-22,82,15,3,1,Volkswagen Arena,27721
2321251,L1,2013,2014-02-22,41,16,3,0,Volksparkstadion,57000
2321250,L1,2013,2014-02-22,60,167,2,4,Dreisamstadion,22000
2321256,L1,2013,2014-03-01,86,41,1,0,Wohninvest-Weserstadion,42100
2321252,L1,2013,2014-02-23,24,86,0,0,Commerzbank Arena,44300
2321249,L1,2013,2014-02-22,4,23,2,1,Max-Morlock-Stadion,36657
2321246,L1,2013,2014-02-22,79,44,1,2,Mercedes-Benz Arena,45700
2321244,L1,2013,2014-02-21,33,39,0,0,Veltins-Arena,60952
2321243,L1,2013,2014-02-16,44,82,1,2,Olympiastadion Berlin,40648
2321337,L1,2013,2014-04-25,42,79,0,0,Heinz-von-Heiden-Arena,49000
2321303,L1,2013,2014-03-30,42,86,1,2,Heinz-von-Heiden-Arena,49000
2321241,L1,2013,2014-02-16,167,4,0,1,WWK ARENA,30660
2321237,L1,2013,2014-02-15,15,33,1,2,BayArena,30210
2321238,L1,2013,2014-02-15,86,18,1,1,Wohninvest-Weserstadion,42100
2321235,L1,2013,2014-02-15,16,24,4,0,SIGNAL IDUNA PARK,80100
2321236,L1,2013,2014-02-15,27,60,4,0,Allianz Arena,71000
2321226,L1,2013,2014-02-09,33,42,2,0,Veltins-Arena,61307
2321228,L1,2013,2014-02-09,79,167,1,4,Mercedes-Benz Arena,40200
2321242,L1,2013,2014-02-15,23,41,4,2,EINTRACHT-Stadion,23200
2321233,L1,2013,2014-02-08,41,44,0,3,Volksparkstadion,48593
2321234,L1,2013,2014-02-08,24,23,3,0,Commerzbank Arena,40500
2321239,L1,2013,2014-02-15,533,79,4,1,PreZero Arena,29847
2321231,L1,2013,2014-02-08,4,27,0,2,Max-Morlock-Stadion,50000
2321230,L1,2013,2014-02-08,86,16,1,5,Wohninvest-Weserstadion,42100
2321229,L1,2013,2014-02-08,82,39,3,0,Volkswagen Arena,23520
2321227,L1,2013,2014-02-07,18,15,0,1,Stadion im Borussia-Park,54010
2321247,L1,2013,2014-02-23,42,27,0,4,Heinz-von-Heiden-Arena,49000
2321257,L1,2013,2014-03-02,533,82,6,2,PreZero Arena,24519
2321220,L1,2013,2014-02-01,42,18,3,1,Heinz-von-Heiden-Arena,45000
2321232,L1,2013,2014-02-08,60,533,1,1,Dreisamstadion,22300
2321225,L1,2013,2014-02-02,44,4,1,3,Olympiastadion Berlin,37438
2321223,L1,2013,2014-02-01,167,86,3,1,WWK ARENA,28813
2321253,L1,2013,2014-03-01,16,4,3,0,SIGNAL IDUNA PARK,80645
2321218,L1,2013,2014-02-01,33,82,2,1,Veltins-Arena,61142
2321240,L1,2013,2014-02-14,39,42,2,0,Mewa Arena,26754
2321212,L1,2013,2014-01-26,86,23,0,0,Wohninvest-Weserstadion,41040
2321216,L1,2013,2014-01-25,24,44,1,0,Commerzbank Arena,42200
2321245,L1,2013,2014-02-22,18,533,2,2,Stadion im Borussia-Park,49088
2321213,L1,2013,2014-01-25,4,533,4,0,Max-Morlock-Stadion,36079
2321219,L1,2013,2014-02-01,15,79,2,1,BayArena,28714
2321211,L1,2013,2014-01-25,82,42,1,3,Volkswagen Arena,28139
2321210,L1,2013,2014-01-25,79,39,1,2,Mercedes-Benz Arena,38000
2321208,L1,2013,2014-01-25,16,167,2,2,SIGNAL IDUNA PARK,80645
2321209,L1,2013,2014-01-24,18,27,0,2,Stadion im Borussia-Park,54010
2321200,L1,2013,2013-12-22,18,82,2,2,Stadion im Borussia-Park,54010
2321203,L1,2013,2013-12-21,4,33,0,0,Max-Morlock-Stadion,42687
2321215,L1,2013,2014-01-26,41,33,0,3,Volksparkstadion,49457
2321224,L1,2013,2014-01-31,23,16,1,2,EINTRACHT-Stadion,23325
2342587,L1,2013,2014-02-01,533,41,3,0,PreZero Arena,25603
2321206,L1,2013,2013-12-21,23,533,1,0,EINTRACHT-Stadion,21600
2321199,L1,2013,2013-12-21,16,44,1,2,SIGNAL IDUNA PARK,80645
2321201,L1,2013,2014-01-29,79,27,1,2,Mercedes-Benz Arena,60449
2321205,L1,2013,2013-12-21,41,39,2,3,Volksparkstadion,50000
2321222,L1,2013,2014-02-01,39,60,2,0,Mewa Arena,27247
2321202,L1,2013,2013-12-21,86,15,1,0,Wohninvest-Weserstadion,39145
2321191,L1,2013,2013-12-15,33,60,2,0,Veltins-Arena,60661
2321194,L1,2013,2013-12-14,82,79,3,1,Volkswagen Arena,25501
2321196,L1,2013,2013-12-14,39,18,0,0,Mewa Arena,34000
2321217,L1,2013,2014-02-02,27,24,5,0,Allianz Arena,71000
2321193,L1,2013,2013-12-14,42,4,3,3,Heinz-von-Heiden-Arena,38100
2321195,L1,2013,2013-12-14,533,16,2,2,PreZero Arena,30150
2321658,L1,2013,2013-12-13,44,86,3,2,Olympiastadion Berlin,48721
2321188,L1,2013,2013-12-08,23,44,0,2,EINTRACHT-Stadion,23100
2321186,L1,2013,2013-12-08,60,82,0,3,Dreisamstadion,22800
2321181,L1,2013,2013-12-07,16,15,0,1,SIGNAL IDUNA PARK,80645
2321189,L1,2013,2013-12-07,24,533,1,2,Commerzbank Arena,41300
2321184,L1,2013,2013-12-07,86,27,0,7,Wohninvest-Weserstadion,42100
2321183,L1,2013,2013-12-07,79,42,4,2,Mercedes-Benz Arena,46320
2321182,L1,2013,2013-12-07,18,33,2,1,Stadion im Borussia-Park,54010
2321185,L1,2013,2013-12-06,4,39,1,1,Max-Morlock-Stadion,31084
2321173,L1,2013,2013-12-01,18,60,1,0,Stadion im Borussia-Park,50084
2321214,L1,2013,2014-01-25,60,15,3,2,Dreisamstadion,22100
2321175,L1,2013,2013-12-01,42,24,2,0,Heinz-von-Heiden-Arena,40700
2321179,L1,2013,2013-11-30,44,167,0,0,Olympiastadion Berlin,38667
2321187,L1,2013,2013-12-07,41,167,0,1,Volksparkstadion,46213
2321177,L1,2013,2013-11-30,533,86,4,4,PreZero Arena,25608
2321178,L1,2013,2013-11-30,39,16,1,3,Mewa Arena,34000
2321174,L1,2013,2013-11-30,15,4,3,0,BayArena,27395
2321192,L1,2013,2013-12-15,15,24,0,1,BayArena,26242
2321207,L1,2013,2013-12-20,24,167,1,1,Commerzbank Arena,46400
2321176,L1,2013,2013-11-29,82,41,1,1,Volkswagen Arena,28648
2321162,L1,2013,2013-11-23,16,27,0,3,SIGNAL IDUNA PARK,80645
2321170,L1,2013,2013-11-23,44,15,0,1,Olympiastadion Berlin,47419
2321169,L1,2013,2013-11-23,24,33,3,3,Commerzbank Arena,51500
2321171,L1,2013,2013-11-30,27,23,2,0,Allianz Arena,71000
2321168,L1,2013,2013-11-23,23,60,0,1,EINTRACHT-Stadion,21810
2321167,L1,2013,2013-11-24,41,42,3,1,Volksparkstadion,52091
2321166,L1,2013,2013-11-23,167,533,2,0,WWK ARENA,27855
2321160,L1,2013,2013-11-10,60,79,1,3,Dreisamstadion,23700
2321161,L1,2013,2013-11-10,39,24,1,0,Mewa Arena,34000
2321155,L1,2013,2013-11-09,18,4,3,1,Stadion im Borussia-Park,53235
2321197,L1,2013,2013-12-14,167,23,4,1,WWK ARENA,28010
2321159,L1,2013,2013-11-09,533,44,2,3,PreZero Arena,25078
2321158,L1,2013,2013-11-09,82,16,2,1,Volkswagen Arena,30000
2321154,L1,2013,2013-11-09,33,86,3,1,Veltins-Arena,61973
2321156,L1,2013,2013-11-09,15,41,5,3,BayArena,30077
2321165,L1,2013,2013-11-23,4,82,1,1,Max-Morlock-Stadion,35678
2321157,L1,2013,2013-11-08,42,23,0,0,Heinz-von-Heiden-Arena,47500
2321145,L1,2013,2013-11-03,86,42,3,2,Wohninvest-Weserstadion,40435
2321148,L1,2013,2013-11-03,167,39,2,1,WWK ARENA,28007
2321151,L1,2013,2013-11-02,24,82,1,2,Commerzbank Arena,44300
2321150,L1,2013,2013-11-02,23,15,1,0,EINTRACHT-Stadion,22720
2321164,L1,2013,2013-11-24,86,39,2,3,Wohninvest-Weserstadion,38429
2321146,L1,2013,2013-11-02,4,60,0,3,Max-Morlock-Stadion,37069
2321152,L1,2013,2013-11-02,44,33,0,2,Olympiastadion Berlin,69277
2321144,L1,2013,2013-11-01,16,79,6,1,SIGNAL IDUNA PARK,80645
2321137,L1,2013,2013-10-27,18,24,4,1,Stadion im Borussia-Park,53418
2321153,L1,2013,2013-11-09,27,167,3,0,Allianz Arena,71000
2321204,L1,2013,2013-12-21,60,42,2,1,Dreisamstadion,23200
2321141,L1,2013,2013-10-26,82,86,3,0,Volkswagen Arena,29488
2321142,L1,2013,2013-10-27,60,41,0,3,Dreisamstadion,24000
2321138,L1,2013,2013-10-26,15,167,2,1,BayArena,27811
2321143,L1,2013,2013-10-26,39,23,2,0,Mewa Arena,30657
2321149,L1,2013,2013-11-02,41,18,0,2,Volksparkstadion,57000
2321135,L1,2013,2013-10-26,27,44,3,2,Allianz Arena,71000
2321130,L1,2013,2013-10-20,167,82,1,2,WWK ARENA,27554
2321131,L1,2013,2013-10-20,41,79,3,3,Volksparkstadion,53167
2321136,L1,2013,2013-10-26,33,16,1,3,Veltins-Arena,61973
2321134,L1,2013,2013-10-19,44,18,1,0,Olympiastadion Berlin,61539
2321133,L1,2013,2013-10-19,24,4,1,1,Commerzbank Arena,50200
2321190,L1,2013,2013-12-14,27,41,3,1,Allianz Arena,71000
2321172,L1,2013,2013-11-30,33,79,3,0,Veltins-Arena,61973
2321127,L1,2013,2013-10-19,27,39,4,1,Allianz Arena,71000
2321126,L1,2013,2013-10-19,16,42,1,0,SIGNAL IDUNA PARK,80645
2321129,L1,2013,2013-10-18,533,15,1,2,PreZero Arena,25213
2321124,L1,2013,2013-10-06,60,24,1,1,Dreisamstadion,23300
2321123,L1,2013,2013-10-06,4,41,0,5,Max-Morlock-Stadion,38042
2321119,L1,2013,2013-10-05,15,27,1,1,BayArena,30210
2321125,L1,2013,2013-10-05,39,533,2,2,Mewa Arena,25187
2321120,L1,2013,2013-10-05,79,86,1,1,Mercedes-Benz Arena,50410
2321132,L1,2013,2013-10-19,23,33,2,3,EINTRACHT-Stadion,23251
